Date,Exchange_Rate,ICO_Composite_Price,Rainfall,Temperature,Average_Relative_Humidity,Export_Price_Robusta,Total_Export_Volume,Exchange_Rate_minmax,ICO_Composite_Price_minmax,Rainfall_minmax,Temperature_minmax,Average_Relative_Humidity_minmax,Export_Price_Robusta_minmax,Total_Export_Volume_minmax,Exchange_Rate_zscore,ICO_Composite_Price_zscore,Rainfall_zscore,Temperature_zscore,Average_Relative_Humidity_zscore,Export_Price_Robusta_zscore,Total_Export_Volume_zscore,Rainfall_bin,Temperature_bin,Export_Value_bin,Set
2010-08-01,2230.94,157.46,67.07516,22.6,57.31,1.39,236167.0,0.4405779569892474,0.371355580392783,0.1214251586065394,0.2954545454545458,0.5637026534332592,0.2234762979683972,0.129028662904386,-0.0725921080360218,0.8961019007160393,-0.8897966810770102,-0.6379833183795379,-0.1568421851417771,-0.1899974112486155,-0.6175887962764108,Low,Low,Low,Train
2010-09-01,2251.3,163.61,81.68825,23.4,62.85,1.39,202729.0,0.4474193548387097,0.390994730959604,0.1512109713144659,0.4772727272727266,0.6759165485112419,0.2234762979683972,0.0806304304718675,-0.0518657561903091,1.0289561202484276,-0.6928817341172177,0.2537370001983554,0.3546416799454976,-0.1899974112486155,-0.908887229166076,Low,Medium,Low,Train
2010-10-01,2264.82,161.56,101.4755,23.1,56.95,1.39,226411.0,0.4519623655913979,0.3844483474373303,0.1915432571284121,0.4090909090909091,0.5564107757747623,0.2234762979683972,0.1149078077213114,-0.0381024812907985,0.984671380404298,-0.4262437209228723,-0.0806581192683526,-0.1900794038117083,-0.1899974112486155,-0.7025791518979065,Medium,Medium,Low,Train
2010-11-01,2288.87,173.9,135.029,23.6,69.82,1.39,256705.0,0.4600436827956989,0.4238543828836021,0.2599352444969572,0.5227272727272734,0.8170954020660322,0.2234762979683972,0.1587554078562092,-0.0136197326714772,1.2512439119538377,0.025897863972273,0.4766670798428327,0.998151163638332,-0.1899974112486155,-0.4386699849034836,Medium,High,Low,Train
2010-12-01,2303.93,184.26,130.2613,22.7,69.35,1.39,290760.0,0.4651041666666666,0.4569375698547021,0.250217257456052,0.3181818181818183,0.80757545067855,0.2234762979683972,0.2080466874031145,0.0017112525346343,1.475043865507584,-0.0383480547636138,-0.5265182785573033,0.9547581281525884,-0.1899974112486155,-0.1419964956978629,Medium,Low,Low,Train
2011-01-01,2332.47,197.35,32.65089,25.3,64.89,1.68,217414.0,0.4746942204301075,0.4987386236627814,0.0512582836453167,0.9090909090909092,0.7172371885760587,0.2889390519187359,0.1018855307551241,0.030764792892033,1.7578181311464391,-1.3536721038096131,2.371572756820862,0.5429859190751078,0.2112743400105829,-0.7809574042069057,Low,High,High,Train
2011-02-01,2341.93,216.03,34.90216,25.2,66.48,1.68,213113.0,0.4778729838709677,0.5583905476608654,0.0558470397930564,0.8863636363636367,0.7494429815677539,0.2889390519187359,0.0956602541927621,0.0403950133468681,2.161349321530994,-1.3233356922332684,2.2601077169986232,0.6897836348673044,0.2112743400105829,-0.8184259896443855,Low,High,High,Train
2011-03-01,2393.31,224.33,213.1857,24.6,71.42,1.68,207177.0,0.4951377688172043,0.5848954175315344,0.419241785965572,0.7500000000000009,0.8495037472149081,0.2889390519187359,0.0870684751473817,0.0926995299398306,2.34064851211942,1.0790784325619704,1.5913174780652035,1.1458721355046937,0.2112743400105829,-0.8701380387392194,High,High,High,Train
2011-04-01,2367.59,231.24,144.4699,23.8,69.01,1.68,210091.0,0.4864952956989248,0.6069615200383203,0.279178599543307,0.5681818181818183,0.800688677334414,0.2889390519187359,0.0912862049550364,0.0665167318321821,2.4899204888623148,0.1531162909273322,0.699597159487306,0.9233674216309878,0.2112743400105829,-0.8447524405144307,Medium,High,High,Train
2011-05-01,2387.68,227.97,131.1079,22.5,60.09,1.68,249594.0,0.4932459677419355,0.5965192399808399,0.2519428794181785,0.2727272727272725,0.6200121531294311,0.2889390519187359,0.1484629313077423,0.0869682253773864,2.419280928232898,-0.0269399135630765,-0.7494483582017766,0.0998230034760251,0.2112743400105829,-0.5006181623147644,Medium,Low,High,Train
2011-06-01,2461.04,215.58,65.67329,22.2,55.92,1.68,367100.0,0.5178965053763441,0.556953536643781,0.1185677316516064,0.2045454545454541,0.5355479035851733,0.2889390519187359,0.3185413660291825,0.1616482436191094,2.151628281077405,-0.9086872207708412,-1.0838434776684889,-0.2851747794506783,0.2112743400105829,0.5230469389213437,Low,Low,High,Train
2011-07-01,2587.23,210.36,56.89687,22.0,45.07,1.68,407225.0,0.5602990591397851,0.5402842088456011,0.1006787839775621,0.1590909090909091,0.315778813044359,0.2889390519187359,0.3766183765069266,0.2901088693268932,2.038864211815768,-1.0269516178830782,-1.306773557312962,-1.286907619919439,0.2112743400105829,0.8725998314298015,Low,Low,High,Train
2011-08-01,2753.23,212.19,172.4737,22.5,48.07,1.68,332132.0,0.6160786290322582,0.5461280536484113,0.336258651873802,0.2727272727272725,0.3765444601985013,0.2889390519187359,0.2679286083373257,0.4590958244540198,2.078396442993698,0.5304743166202309,-0.7494483582017766,-1.009930797670012,0.2112743400105829,0.2184197602238795,High,Low,High,Train
2011-09-01,2814.02,213.04,218.3138,22.2,63.33,1.68,287772.0,0.6365053763440861,0.548842407791793,0.4296943751269005,0.2045454545454541,0.6856390520559046,0.2889390519187359,0.2037218498378186,0.520979661816538,2.0967584082949218,1.1481808290780056,-1.0838434776684889,0.3989579715054057,0.2112743400105829,-0.1680267522166235,High,Low,High,Train
2011-10-01,2805.37,193.9,260.8641,23.8,62.79,1.68,188941.0,0.6335987903225807,0.4877215391984671,0.5164245099899641,0.5681818181818183,0.674701235568159,0.2889390519187359,0.0606736498994779,0.5121740162632268,1.6832901543355876,1.721556485261829,0.699597159487306,0.3491021435005089,0.2112743400105829,-1.0290027502104775,High,High,High,Train
2011-11-01,2582.18,193.66,310.896,23.4,76.13,1.68,281800.0,0.5586021505376344,0.4869551333226888,0.6184043652308276,0.4772727272727266,0.9449058132469113,0.2889390519187359,0.1950779643157478,0.2849680011136883,1.6781055994270064,2.3957485236874905,0.2537370001983554,1.5807257464362934,0.2112743400105829,-0.2200524188598761,High,Medium,High,Train
2011-12-01,2446.91,189.02,112.285,23.2,69.0,1.68,275739.0,0.5131485215053764,0.4721379530576401,0.2135762249994327,0.4318181818181816,0.8004861251772333,0.2889390519187359,0.1863052600040817,0.1472639925591919,1.5778708711944407,-0.2805830756273271,0.030806920553882,0.9224441655568226,0.2112743400105829,-0.2728534177756085,Medium,Medium,High,Train
2012-01-01,2414.19,188.9,24.34509,23.8,70.49,1.96,228522.0,0.5021538978494624,0.4717547501197509,0.0343285991508329,0.5681818181818183,0.8306663965971239,0.3521444695259593,0.1179632736183461,0.1139552385124476,1.57527859374015,-1.4655947817961752,0.699597159487306,1.0600093206073709,0.5987091343298091,-0.6841889673225705,Low,High,Medium,Train
2012-02-01,2327.97,182.29,89.7722,24.5,66.21,1.96,255027.0,0.4731821236559139,0.4506466549576879,0.1676884596923684,0.7272727272727275,0.7439740733238811,0.3521444695259593,0.1563266670815886,0.0261838212169,1.4324873106329814,-0.5839485389151341,1.4798524382429648,0.6648557208648551,0.5987091343298091,-0.4532880472992266,Low,High,Medium,Train
2012-03-01,2485.02,167.77,120.5311,25.1,64.02,1.96,191763.0,0.5259543010752689,0.4042790994730959,0.2303842231826255,0.8636363636363642,0.6996151509013573,0.3521444695259593,0.0647582187111462,0.1860597326790401,1.1188217386638315,-0.1694648696814837,2.148642677176389,0.4626626406227737,0.5987091343298091,-1.0044186190538702,Medium,High,Medium,Train
2012-04-01,2506.21,160.46,142.5312,24.1,70.88,1.96,147022.0,0.5330745967741937,0.3809356538400128,0.2752269537861909,0.6363636363636367,0.8385659307271625,0.3521444695259593,0.0,0.2076310193003885,0.960908837073302,0.1269918362315118,1.033992278954018,1.0960163074997964,0.5987091343298091,-1.3941842505484725,Medium,High,Medium,Train
2012-05-01,2479.05,157.68,132.5125,23.8,60.58,1.96,285360.0,0.5239482526881721,0.3720581191122465,0.2548058709230247,0.5681818181818183,0.6299372088312742,0.3521444695259593,0.2002307158995676,0.1799823102566973,0.9008544093822386,-0.0080125864543184,0.699597159487306,0.1450625511100977,0.5987091343298091,-0.1890391279606834,Medium,High,Medium,Train
2012-06-01,2484.36,145.31,121.763,22.2,50.34,1.96,382294.0,0.5257325268817206,0.3325562829315025,0.2328952008522966,0.2045454545454541,0.422523799878469,0.3521444695259593,0.3405331939967549,0.1853878568333541,0.6336338084691262,-0.1528647171360761,-1.0838434776684889,-0.8003516688346121,0.5987091343298091,0.6554109675512131,Medium,Low,Medium,Train
2012-07-01,2474.18,159.07,79.88626,21.8,51.53,1.96,399289.0,0.5223118279569893,0.3764968864761295,0.1475379810953161,0.1136363636363633,0.4466275065829452,0.3521444695259593,0.3651317932009733,0.1750246809104975,0.93088162322777,-0.7171639882655242,-1.5297036369574353,-0.6904841960090063,0.5987091343298091,0.8034645852005897,Low,Low,Medium,Train
2012-08-01,2492.04,148.5,127.5757,22.2,49.82,1.96,340228.0,0.5283131720430108,0.3427430943637234,0.244743207914962,0.2045454545454541,0.4119910877050843,0.3521444695259593,0.2796467759841249,0.1932060484922475,0.7025451841290152,-0.0745371688767288,-1.0838434776684889,-0.8483609846911797,0.5987091343298091,0.2889488622238415,Medium,Low,Medium,Train
2012-09-01,2515.88,151.28,108.0119,22.9,52.68,1.96,265294.0,0.5363239247311828,0.3516206290914897,0.2048663794922716,0.3636363636363633,0.4699210046586997,0.3521444695259593,0.1711871447532396,0.2174750184333964,0.7625996118200785,-0.338164138896895,-0.3035881989128299,-0.5843097474800595,0.5987091343298091,-0.3638460648098974,Medium,Medium,Medium,Train
2012-10-01,2579.43,147.12,167.0288,23.3,62.5,1.96,205390.0,0.5576780913978494,0.3383362605779978,0.3251603303269293,0.454545454545455,0.6688272230099253,0.3521444695259593,0.0844819675405598,0.2821685184233293,0.6727339934046745,0.4571029629433988,0.1422719603761207,0.3223277173497311,0.5987091343298091,-0.885705665378786,High,Medium,Medium,Train
2012-11-01,2622.95,136.35,272.9097,23.4,70.22,1.96,225024.0,0.5723017473118279,0.3039437969024429,0.5409770163766763,0.4772727272727266,0.8251974883532511,0.3521444695259593,0.1129002609666041,0.3264716044903928,0.440077091882102,1.8838738791257463,0.2537370001983554,1.0350814066049228,0.5987091343298091,-0.7146621391105976,High,Medium,Medium,Train
2012-12-01,2673.48,131.31,236.3885,23.9,67.36,1.96,239250.0,0.5892809139784947,0.2878492735110969,0.4665359759759995,0.5909090909090908,0.7672675713996355,0.3521444695259593,0.1334910036720592,0.377910826433608,0.3312014388019012,1.39174181390833,0.8110621993095408,0.7710301693938025,0.5987091343298091,-0.5907309378937672,High,High,Medium,Train
2013-01-01,2683.79,135.38,67.84558,25.0,46.44,1.9,298552.0,0.5927452956989248,0.300846239821172,0.1229955031282279,0.8409090909090908,0.3435284585780839,0.3386004514672687,0.2193248448023065,0.3884063415381904,0.4191228491265872,-0.8794150839311113,2.03717763735415,-1.1604215377588676,0.5156873926899749,-0.0741157196623263,Low,High,High,Train
2013-02-01,2657.55,131.51,99.81623,24.2,48.2,1.9,298552.0,0.5839280913978496,0.2884879450742456,0.1881611726102246,0.6590909090909092,0.3791776382418474,0.3386004514672687,0.2193248448023065,0.3616941867036376,0.3355219012257185,-0.4486027883098502,1.145457318776253,-0.99792846870587,0.5156873926899749,-0.0741157196623263,Medium,High,High,Train
2013-03-01,2636.89,131.38,252.8268,24.5,53.37,1.9,298552.0,0.5769858870967742,0.2880728085581989,0.5000421081517891,0.7272727272727275,0.4838971035041524,0.3386004514672687,0.2193248448023065,0.3406624367462491,0.3327136006502372,1.613251910171965,1.4798524382429648,-0.5206050783626915,0.5156873926899749,-0.0741157196623263,High,High,High,Train
2013-04-01,2578.01,129.55,171.2875,23.3,58.84,1.9,298552.0,0.5572009408602152,0.2822289637553888,0.3338408243620203,0.454545454545455,0.5946931334818719,0.3386004514672687,0.2193248448023065,0.2807229673613988,0.2931813694723074,0.5144899827056579,0.1422719603761207,-0.0155840057945693,0.5156873926899749,-0.0741157196623263,High,Medium,High,Train
2013-05-01,2586.11,126.96,139.0157,22.8,48.83,1.9,298552.0,0.5599227150537636,0.2739581670126138,0.268061321837389,0.3409090909090908,0.3919384241442172,0.3386004514672687,0.2193248448023065,0.288968716376638,0.2372313810838704,0.0796196174853635,-0.4150532387350646,-0.9397633360334908,0.5156873926899749,-0.0741157196623263,Medium,Medium,High,Train
2013-06-01,2593.08,117.58,51.52605,22.2,42.09,1.9,298552.0,0.5622647849462366,0.244004470700942,0.0897314594481172,0.2045454545454541,0.2554182702045778,0.3386004514672687,0.2193248448023065,0.296064132504566,0.0346016934068298,-1.0993247255167542,-1.0838434776684889,-1.562037930020536,0.5156873926899749,-0.0741157196623263,Low,Low,High,Train
2013-07-01,2588.9,118.93,30.5711,22.3,32.39,1.9,298552.0,0.5608602150537635,0.2483155037521954,0.0470190546108128,0.2272727272727275,0.058942677739518,0.3386004514672687,0.2193248448023065,0.2918089188152204,0.0637648147675981,-1.3816977806197548,-0.97237843784625,-2.4575963219603496,0.5156873926899749,-0.0741157196623263,Low,Low,High,Train
2013-08-01,2578.87,116.45,132.1491,23.0,40.3,1.9,298552.0,0.5574899193548387,0.2403959763691522,0.2540651539125868,0.3863636363636367,0.2191614340692729,0.3386004514672687,0.2193248448023065,0.2815984419482016,0.010191080712261,-0.0129094899651559,-0.1921231590905912,-1.727300767296028,0.5156873926899749,-0.0741157196623263,Medium,Medium,High,Train
2013-09-01,2568.86,111.82,172.5118,23.6,46.14,1.9,298552.0,0.5541263440860216,0.2256107296822609,0.3363363109769877,0.5227272727272734,0.3374518938626697,0.3386004514672687,0.2193248448023065,0.2714083249552951,-0.0898276243991142,0.5309877233999857,0.4766670798428327,-1.18811921998381,0.5156873926899749,-0.0741157196623263,High,High,High,Train
2013-10-01,2534.39,107.03,129.2531,23.1,50.89,1.9,298552.0,0.542543682795699,0.2103145457448507,0.2481622467518046,0.4090909090909091,0.4336641685233948,0.3386004514672687,0.2193248448023065,0.2363180819237764,-0.1933026994495431,-0.0519337953239515,-0.0806581192683526,-0.7495725847555508,0.5156873926899749,-0.0741157196623263,Medium,Medium,High,Train
2013-11-01,2523.27,100.99,159.8597,23.2,55.88,1.9,298552.0,0.538807123655914,0.1910266645377614,0.310547577658986,0.4318181818181816,0.5347376949564515,0.3386004514672687,0.2193248448023065,0.2249979919176702,-0.3237806646488317,0.3604975943150358,0.030806920553882,-0.2888678037473373,0.5156873926899749,-0.0741157196623263,High,Medium,High,Train
2013-12-01,2512.94,106.56,106.1514,23.0,48.46,1.9,298552.0,0.5353360215053764,0.2088136675714514,0.2010741285348699,0.3863636363636367,0.3844439943285397,0.3386004514672687,0.2193248448023065,0.2144821169389762,-0.2034557861455142,-0.3632348295460797,-0.1921231590905912,-0.9739238107775864,0.5156873926899749,-0.0741157196623263,Medium,Medium,High,Train
2014-01-01,2499.9,110.75,42.49818,24.8,43.11,1.74,310149.0,0.5309543010752689,0.2221938368194156,0.071329982076014,0.7954545454545459,0.2760785902369861,0.3024830699774267,0.2361103673072386,0.2012074790181465,-0.1129420983665377,-1.220977472622938,1.8142475577096768,-1.4678658104557312,0.2942960816504172,0.0269126889213642,Low,High,Medium,Train
2014-02-01,2471.96,137.81,38.16701,24.6,49.16,1.74,290475.0,0.5215658602150538,0.3086060993134281,0.0625017726811365,0.7500000000000009,0.3986226453311728,0.3024830699774267,0.2076341777959828,0.1727647348840988,0.47161646757597,-1.2793410432862162,1.5913174780652035,-0.909295885586054,0.2942960816504172,-0.1444793012895117,Low,High,Medium,Train
2014-03-01,2534.22,165.03,141.6758,25.0,52.76,1.74,310773.0,0.5424865591397849,0.3955292990579594,0.2734833948133548,0.8409090909090908,0.4715414219161435,0.3024830699774267,0.2370135462365373,0.2361450229938269,1.0596314034575316,0.1154651128876189,2.03717763735415,-0.5769236988867417,0.2942960816504172,0.0323487264272901,Medium,High,Medium,Train
2014-04-01,2529.79,170.58,251.3957,24.3,63.19,1.74,264065.0,0.5409979838709678,0.4132524349353345,0.497125101785147,0.6818181818181825,0.682803321855378,0.3024830699774267,0.1694082875351176,0.231635310878085,1.1795242357184674,1.5939674891087838,1.2569223585984914,0.3860323864670991,0.2942960816504172,-0.3745526194489726,High,High,Medium,Train
2014-05-01,2532.39,163.94,175.9867,23.6,58.37,1.74,262604.0,0.5418716397849462,0.3920485390387992,0.3434191880809249,0.5227272727272734,0.5851731820943895,0.3024830699774267,0.1672936330227691,0.2342820945126062,1.036084883247726,0.5778128472574714,0.4766670798428327,-0.0589770412803134,0.2942960816504172,-0.3872802649556358,High,High,Medium,Train
2014-06-01,2580.86,151.92,112.0789,23.0,42.86,1.74,333943.0,0.5581586021505377,0.3536643780935653,0.2131561320554281,0.3863636363636367,0.2710147863074742,0.3024830699774267,0.2705498535952745,0.2836242494223163,0.7764250915762942,-0.2833603233256861,-0.1921231590905912,-1.4909472123098502,0.2942960816504172,0.2341964652290587,Medium,Medium,Medium,Train
2014-07-01,2633.52,152.5,44.22921,22.5,34.1,1.74,314304.0,0.575853494623656,0.3555165256266964,0.0748583347633513,0.2727272727272725,0.093579096617379,0.3024830699774267,0.2421243231585788,0.3372317979584274,0.7889544326053652,-1.1976514217578704,-0.7494483582017766,-2.2997195332781764,0.2942960816504172,0.0631093809680344,Low,Low,Medium,Train
2014-08-01,2612.5,163.08,115.0893,23.4,31.59,1.74,268033.0,0.5687903225806452,0.3893022513172601,0.2192922203554346,0.4772727272727266,0.04273850516508,0.3024830699774267,0.1751515791880942,0.3158335702670287,1.0175068948253112,-0.2427944501032699,0.2537370001983554,-2.5314568078935302,0.2942960816504172,-0.3399849963343668,Medium,Medium,Medium,Train
2014-09-01,2618.8,161.79,201.664,23.5,39.42,1.74,207923.0,0.5709072580645163,0.3851828197349513,0.3957571432050801,0.5,0.2013368442373913,0.3024830699774267,0.0881482371365754,0.322246930612215,0.989639912191688,0.9238207188007712,0.3652020400205941,-1.808547301822526,0.2942960816504172,-0.8636391862080963,High,Medium,Medium,Train
2014-10-01,2680.51,172.88,230.7307,23.6,56.98,1.74,229442.0,0.5916431451612905,0.4205971579115439,0.4550037010677559,0.5227272727272734,0.5570184322463034,0.3024830699774267,0.1192948835782096,0.3850673221838715,1.2292095535923682,1.3155015808769102,0.4766670798428327,-0.1873096355892146,0.2942960816504172,-0.6761742966407567,High,High,Medium,Train
2014-11-01,2734.22,162.17,219.2434,23.9,58.93,1.74,219948.0,0.6096908602150538,0.3863962957049337,0.4315891757127649,0.5909090909090908,0.596516102896496,0.3024830699774267,0.10555324775327,0.4397437641108468,0.997848790796941,1.1607074154942822,0.8110621993095408,-0.0072747011270868,0.2942960816504172,-0.7588822134376488,High,High,Medium,Train
2014-12-01,2768.79,150.66,88.11836,24.7,54.51,1.74,224803.0,0.621307123655914,0.3496407472457289,0.1643174431251073,0.7727272727272725,0.5069880494227266,0.3024830699774267,0.1125803850958108,0.4749358065129239,0.7492061783062441,-0.6062344357295644,1.702782517887438,-0.4153538859079093,0.2942960816504172,-0.7165874023939464,Low,High,Medium,Train
2015-01-01,2860.71,148.24,7.503283,24.3,54.09,1.48,334727.0,0.6521942204301076,0.3419128213316302,0.0,0.6818181818181825,0.4984808588211467,0.2437923250564334,0.2716846168654191,0.5685097879303063,0.6969285829780527,-1.692542233164234,1.2569223585984914,-0.4541306410228285,-0.0654647987888641,0.2410263585057349,Low,High,Medium,Train
2015-02-01,2868.85,141.1,49.14911,25.0,46.38,1.43,271941.0,0.654929435483871,0.3191122465272233,0.084886550557665,0.8409090909090908,0.3423131456350011,0.2325056433408578,0.1808080267132537,0.5767962566937689,0.5426880744477677,-1.1313545709516766,2.03717763735415,-1.1659610742038558,-0.134649583488726,-0.3059400691337923,Low,High,Medium,Train
2015-03-01,2951.74,127.04,156.372,24.7,52.43,1.37,247798.0,0.6827822580645161,0.2742136356378732,0.3034386103576531,0.7727272727272725,0.464857200729188,0.2189616252821671,0.1458633970817478,0.6611777549497176,0.2389595660533977,0.3134999873399425,1.702782517887438,-0.6073911493341784,-0.2176713251285599,-0.5162641933414358,High,High,Medium,Train
2015-04-01,2995.58,129.02,224.53,24.7,66.65,1.44,326793.0,0.697513440860215,0.2805364841130449,0.4423648348965326,0.7727272727272725,0.7528863682398221,0.2347629796839729,0.2602009283637264,0.7058065990025686,0.281732144049191,1.2319456381150722,1.702782517887438,0.7054789881281054,-0.1208126265487536,0.1719085354736575,High,High,Medium,Train
2015-05-01,3007.6,123.49,124.4446,23.5,49.73,1.49,285945.0,0.7015524193548388,0.2628772153919846,0.2383610972067005,0.5,0.4101681182904599,0.2460496613995485,0.2010774461457852,0.7180428833437015,0.1622713580306369,-0.1167295039972138,0.3652020400205941,-0.8566702893586629,-0.0516278418488917,-0.1839428427988778,Medium,Medium,Medium,Train
2015-06-01,3199.9,124.97,124.5141,22.6,38.99,1.54,265650.0,0.7661693548387098,0.2676033849592847,0.2385027588253726,0.2954545454545458,0.1926271014786308,0.2573363431151242,0.1717024199116216,0.9138030729277165,0.1942427799668864,-0.1157929745695769,-0.6379833183795379,-1.8482473130116104,0.01755694285097,-0.3607447357199781,Medium,Low,Medium,Train
2015-07-01,3360.09,119.77,48.63834,22.5,31.77,1.67,402721.0,0.8199966397849463,0.2509979243174197,0.0838454497667421,0.2727272727272725,0.0463844439943286,0.2866817155756208,0.3700992773121164,1.0768754846253934,0.0819107569476314,-1.1382373211064114,-0.7494483582017766,-2.514838198558565,0.1974373830706106,0.8333627914831824,Low,Low,Medium,Train
2015-08-01,3548.25,121.21,76.77208,22.9,29.48,1.63,320247.0,0.8832224462365592,0.25559635957209,0.1411903583667371,0.3636363636363633,0.0,0.2776523702031602,0.2507262340188712,1.2684211802682857,0.1130180863991173,-0.759128322264921,-0.3035881989128299,-2.726263839542294,0.1420895553107211,0.1148824112528385,Low,Medium,Medium,Train
2015-09-01,3667.5,113.14,78.8049,23.1,36.17,1.62,286322.0,0.9232930107526882,0.229825961999042,0.1453338486065787,0.4090909090909091,0.1355073931537371,0.2753950338600451,0.2016231167489032,1.3898169296593088,-0.0613125724019185,-0.7317355776449395,-0.0806581192683526,-2.108605525926072,0.128252598370749,-0.1806585701390476,Low,Medium,Medium,Train
2015-10-01,3636.02,118.43,232.8052,23.7,45.11,1.61,223858.0,0.912715053763441,0.2467188248443238,0.4592321475128673,0.545454545454545,0.3165890216730809,0.27313769751693,0.11121259008269,1.35777048780749,0.0529636587080544,1.3434559736486025,0.5881321196650674,-1.28321459562278,0.1144156414307766,-0.72481986303994,High,High,Medium,Train
2015-11-01,3429.0,115.03,334.6217,23.7,57.07,1.57,248921.0,0.8431518817204302,0.2358614082707967,0.6667643805708037,0.545454545454545,0.5588414016609278,0.2641083521444696,0.1474888296740595,1.1470254308772625,-0.0204842024968431,2.715458109893005,0.5881321196650674,-0.1790003309217314,0.0590678136708871,-0.5064810681504825,High,High,Medium,Train
2015-12-01,3362.49,114.63,177.9175,24.2,51.65,1.52,342429.0,0.8208030913978495,0.2345840651444994,0.3473547312943359,0.6590909090909092,0.4490581324691109,0.2528216704288939,0.2828325080728854,1.0793186695187973,-0.0291251273444783,0.6038308475291431,1.145457318776253,-0.6794051231190295,-0.0101169710289746,0.3081230906702244,High,High,Medium,Train
2016-01-01,3451.21,110.89,94.49416,24.9,41.2,1.86,404673.0,0.8506149193548389,0.2226409069136196,0.1773132150435173,0.8181818181818183,0.2373911282155156,0.3295711060948082,0.3729246062704355,1.1696350710783077,-0.1099177746698654,-0.5203189778198242,1.9257125975319116,-1.6442077206211994,0.4603395649300857,0.8503678318863352,Low,High,Medium,Train
2016-02-01,3435.11,111.75,70.14979,24.5,52.71,1.91,396523.0,0.8452049731182798,0.2253871946351588,0.127692166701759,0.7272727272727275,0.4705286611302413,0.3408577878103838,0.3611282789086009,1.1532453724183875,-0.0913397862474501,-0.8483652929605346,1.4798524382429648,-0.5815399792575652,0.5295243496299472,0.7793683035637451,Low,High,Medium,Train
2016-03-01,3365.5,117.83,100.7639,24.7,56.01,1.93,409916.0,0.8218145161290322,0.2448028101548778,0.1900928052169437,0.7727272727272725,0.5373708729997977,0.3453724604966139,0.3805133356395274,1.0823828305726086,0.0400022714366017,-0.4358327042423883,1.702782517887438,-0.2768654747831958,0.557198263509892,0.896042743174107,Medium,High,Medium,Train
2016-04-01,3343.57,117.93,308.5189,24.6,60.96,1.92,325566.0,0.8144455645161293,0.2451221459364521,0.6135591302129079,0.7500000000000009,0.6376341908041323,0.3431151241534989,0.2584249659498649,1.0600582286091276,0.0421625026485106,2.3637165222135974,1.5913174780652035,0.1801462819283587,0.5433613065699197,0.1612194040317167,High,High,Medium,Train
2016-05-01,3348.92,119.91,143.4434,23.9,55.09,1.84,408565.0,0.8162432795698926,0.2514449944116238,0.2770862880099703,0.5909090909090908,0.518736074539194,0.3250564334085779,0.3785578953615103,1.0655044949340078,0.0849350806443036,0.1392839534097896,0.8110621993095408,-0.3618050336063529,0.4326656510501409,0.8842733735098347,Medium,High,Medium,Train
2016-06-01,3367.99,127.05,39.95881,22.8,38.94,2.29,430565.0,0.8226512096774194,0.2742455692160306,0.0661539926572033,0.3409090909090908,0.1916143406927284,0.4266365688487585,0.4104007422278123,1.084917634899515,0.2391755891745884,-1.255196101869818,-0.4150532387350646,-1.852863593382435,1.055328713348897,1.0759285419879925,Low,Medium,Medium,Train
2016-07-01,3379.29,132.98,70.89701,22.5,32.36,1.59,268150.0,0.826448252688172,0.2931821810633881,0.1292152227406677,0.2727272727272725,0.0583350212679765,0.2686230248306998,0.1753209252373377,1.0964209637726272,0.3672773000407771,-0.8382963214653002,-0.7494483582017766,-2.460366090182844,0.0867417275508319,-0.3389657393020057,Low,Low,Medium,Train
2016-08-01,3373.54,131.0,87.12994,22.2,36.05,1.68,291059.0,0.8245161290322582,0.2868593325882165,0.162302749929023,0.2045454545454541,0.1330767672675714,0.2889390519187359,0.2084794606400701,1.0905674999655128,0.3245047220449841,-0.6195536359722232,-1.0838434776684889,-2.119684598816049,0.2112743400105829,-0.1393917277262734,Low,Low,Medium,Train
2016-09-01,3381.41,138.22,118.108,22.8,42.07,1.7,208956.0,0.8271606182795699,0.3099153760178827,0.2254452265178149,0.3409090909090908,0.2550131658902168,0.2934537246049662,0.0896434035371613,1.0985791104284677,0.4804734155447958,-0.2021167323592795,-0.4150532387350646,-1.5638844421688658,0.2389482538905277,-0.8546401048881901,Medium,Medium,Medium,Train
2016-10-01,3435.85,142.68,52.45906,22.5,50.19,1.75,209144.0,0.8454536290322581,0.3241577518760977,0.0916332106256316,0.2727272727272725,0.4194855175207617,0.3047404063205418,0.0899155151376551,1.1539986877605204,0.5768197275959261,-1.0867521885199278,-0.7494483582017766,-0.8142005099470839,0.3081330385903896,-0.8530023243575586,Low,Low,Medium,Train
2016-11-01,3560.62,145.82,204.7381,22.7,56.25,1.89,407693.0,0.8873790322580646,0.3341848954175315,0.4020230710030638,0.3181818181818183,0.5422321247721289,0.3363431151241535,0.3772957607039006,1.281013762406373,0.6446509876498606,0.9652449650381584,-0.5265182785573033,-0.2547073290032415,0.5018504357500025,0.8766768595592459,High,Low,Medium,Train
2016-12-01,3598.17,131.7,56.26269,22.3,52.04,1.83,425241.0,0.8999966397849464,0.2890946830592368,0.0993861369944044,0.2272727272727275,0.4569576665991495,0.3227990970654628,0.4026947732861674,1.319239426051094,0.339626340528345,-1.035497347845938,-0.97237843784625,-0.6433981362266039,0.4188286941101686,1.0295479912162782,Low,Low,Medium,Train
