,Month,Year,Robusta_Kiboko_Price,FAQ_Price,Arabica_Parchment_Price,Drugar_Price,Rainfall,Temperature,Average_Relative_Humidity,Exchange_Rate,Average-Export-Price,Export_Price_Robusta,Export_Price_Arabica,Total_Export_Volume,Export_Value,Robusta_Export_Volume,Robusta_Export_Value,Arabica_Export_Volume,Arabica_Export_Value,ICO_Composite_Price,Top_Importing_Country,Top_Exporter_in_Uganda
341,June,2020,0.2236842105263158,0.228476821192053,0.2878000142439997,0.296082409864211,0.09498327350310923,22.6,42.43,"3,737.94",1.53,1.41,2.38,420373,0.1537458069325382,344430,29853085,75935,10153159,99.05,Italy,Kyagalanyi Coffee Ltd
342,July,2020,0.23026315789473684,0.23178807947019867,0.31628801367423975,0.29764320274699546,0.1298950558295268,22.0,35.62,"3,703.54",1.53,1.43,2.19,543251,0.1993570629891912,467160,39992533,76091,9984806,103.66,Italy,Kyagalanyi Coffee Ltd
343,August,2020,0.256578947368421,0.24503311258278146,0.31628801367423975,0.29764320274699546,0.17778336855377494,22.4,36.45,"3,677.53",1.48,1.39,2.13,519683,0.18202571748043236,457897,38158356,61786,7901763,114.78,Italy,Kyagalanyi Coffee Ltd
344,September,2020,0.256578947368421,0.24503311258278146,0.31628801367423975,0.29764320274699546,0.2758090913155829,23.0,43.74,"3,695.09",1.47,1.39,2.02,506470,0.17540998881848677,445461,37246525,61009,7388927,116.25,Italy,Kyagalanyi Coffee Ltd
345,October,2020,0.24342105263157893,0.2384105960264901,0.3518980129620397,0.3561729358514125,0.2741784539783502,23.9,48.42,"3,719.92",1.47,1.39,2.24,428015,0.14731643682445023,371280,30966600,56735,7640268,105.85,Italy,Olam Uganda Ltd
346,November,2020,0.24342105263157893,0.23178807947019867,0.3412150131756997,0.3561729358514125,0.6689946847888036,23.1,49.6,"3,710.68",1.48,1.37,2.22,430324,0.14582556839358926,372211,30548107,58113,7738494,109.7,Italy,Ugacof (U) Ltd
347,December,2020,0.24342105263157893,0.2384105960264901,0.3447760131044797,0.3756828468862182,0.23176985725993896,23.4,59.13,"3,666.54",1.49,1.37,2.42,422922,0.14344949683190458,375209,30866603,47713,6918061,114.74,Italy,Ugacof (U) Ltd
348,January,2021,0.23026315789473684,0.2384105960264901,0.3447760131044797,0.36787888247229594,0.27143327602111905,24.4,48.74,"3,691.56",1.48,1.37,2.42,446560,0.15253447633246364,398160,32729296,48400,7018981,115.73,Italy,Ugacof (U) Ltd
349,February,2021,0.23026315789473684,0.2384105960264901,0.3447760131044797,0.36787888247229594,0.19339138072049825,24.7,57.9,"3,667.32",1.5,1.36,2.57,562763,0.2029444651509504,500685,40955833,62078,9591046,119.35,Italy,Ugacof (U) Ltd
350,March,2021,0.24342105263157893,0.2384105960264901,0.3518980129620397,0.36787888247229594,0.2947581163225622,25.2,55.76,"3,662.87",1.56,1.38,2.65,572839,0.21678158777487888,494223,41032411,78616,12491214,119.83,Itally,Ugacof (U) Ltd
351,April,2021,0.2763157894736842,0.2582781456953642,0.37326401253471975,0.3756828468862182,0.5329642683311822,24.3,61.98,"3,623.30",1.55,1.4,2.5,537538,0.20047521431233695,464544,39078310,72994,10938391,122.03,Itally,Ugacof (U) Ltd
352,May,2021,0.2763157894736842,0.2615894039735099,0.44804501103909977,0.4147026689558296,0.26918075436939926,23.1,55.44,"3,552.79",1.59,1.46,2.48,494050,0.18715057771151694,429374,37523776,64676,9633094,134.78,Itally,Olam Uganda Ltd
353,June,2021,0.2763157894736842,0.2615894039735099,0.44092301118153976,0.4147026689558296,0.20701963609608734,22.7,44.29,"3,540.35",1.58,1.48,2.62,618388,0.24026276556093926,565449,50248404,52939,8313857,141.03,Itally,Ugacof (U) Ltd
354,July,2021,0.2763157894736842,0.29602649006622517,0.4587280108254398,0.45372249102544093,0.07112391028252124,22.4,36.24,"3,552.31",1.66,1.59,2.97,700035,0.2932351844949684,660458,63886054,39577,7046939,152.24,Italy,Ugacof (U) Ltd
355,August,2021,0.3289473684210526,0.31456953642384106,0.5370700092585998,0.5317621351646636,0.14485829361014155,22.4,40.45,"3,537.04",1.79,1.71,2.54,700990,0.3172754379426016,636458,65242963,64532,9851281,160.14,Itally,Ugacof (U) Ltd
356,September,2021,0.3289473684210526,0.31456953642384106,0.5548750089024997,0.5317621351646636,0.26724600316877273,22.4,43.96,"3,530.63",1.9,1.84,2.63,585576,0.27781401416325013,543279,59932844,42297,6685233,170.02,Itally,Ugacof (U) Ltd
357,October,2021,0.3289473684210526,0.3178807947019867,0.5904850081902998,0.6098017793038863,0.29313787429835436,23.7,39.03,"3,579.94",2.1,1.93,3.3,486534,0.25363399180022367,426148,49469966,60386,11964762,181.57,Itally,Ugacof (U) Ltd
358,November,2021,0.34210526315789475,0.3543046357615894,0.6973150060536998,0.7268612455127205,0.2360765742972376,23.4,59.72,"3,551.52",2.26,1.96,3.7,524902,0.2986395825568394,436417,51419295,88485,19669123,195.17,Itally,Ugacof (U) Ltd
359,December,2021,0.3881578947368421,0.3940397350993377,0.8219500035609999,0.7853909786171376,0.207095868391603,23.3,57.21,"3,554.99",2.34,2.63,3.95,536889,0.3180208721580321,452588,55260077,84301,19994349,203.06,Itally,Ugacof (U) Ltd
360,January,2022,0.3881578947368421,0.43708609271523174,0.8219500035609999,0.7853909786171376,0.09552488969467106,23.2,49.74,"3,528.83",2.57,2.12,4.2,402212,0.25619642191576597,315265,40069758,86947,21913631,204.29,Itally,Ideal Quality
361,February,2022,0.3684210526315789,0.4205298013245033,0.7863400042731998,0.7073513344779148,0.32336459095930187,24.1,50.4,"3,514.51",2.68,2.17,4.51,448957,0.30367126351099516,351944,45902734,97013,26266003,210.89,Itally,Ugacof (U) Ltd
362,March,2022,0.34210526315789475,0.4072847682119205,0.7151200056975998,0.7073513344779148,0.18516135024981784,24.5,59.47,"3,589.84",2.82,2.26,4.52,478023,0.3447633246366008,360229,48941601,117794,32047411,194.78,Itally,Ugacof (U) Ltd
363,April,2022,0.34210526315789475,0.4072847682119205,0.7151200056975998,0.7073513344779148,0.4477310585436982,24.3,64.0,"3,541.46",2.9,2.26,4.29,407762,0.2975214312336936,277244,37237212,130518,33610626,198.37,Itally,Kawacom (U) Ltd
364,May,2022,0.3223684210526316,0.40066225165562913,0.7151200056975998,0.7073513344779148,0.32921755985163137,23.3,51.25,"3,633.07",2.67,2.25,4.09,455166,0.30758479314200526,350312,47307162,104854,25707381,193.71,Itally,Ugacof (U) Ltd
365,June,2022,0.3223684210526316,0.40066225165562913,0.7151200056975998,0.7073513344779148,0.04357800216991764,22.6,41.02,"3,747.38",2.63,2.29,4.41,530365,0.35780842340663443,444197,60976382,86168,22818322,202.46,Itally,Ugacof (U) Ltd
366,July,2022,0.2763157894736842,0.38741721854304634,0.7151200056975998,0.7073513344779148,0.07471628586831165,22.3,31.08,"3,791.59",2.41,2.46,4.14,576468,0.35655050316809545,528235,71530971,48233,11990679,190.82,Itally,Ugacof (U) Ltd
367,August,2022,0.3355263157894737,0.44039735099337746,0.7863400042731998,0.7853909786171376,0.23351402772177646,23.0,30.68,"3,832.45",2.37,2.2,4.05,501054,0.29891912038762586,456271,60257882,44783,10894327,200.11,Itally,Ugacof (U) Ltd
368,September,2022,0.3355263157894737,0.44039735099337746,0.7863400042731998,0.7853909786171376,0.3566793270776337,22.6,47.7,"3,825.33",2.36,2.23,3.8,503695,0.2992452478568767,464118,62193902,39577,9030929,199.63,Itally,Ugacof (U) Ltd
369,October,2022,0.3223684210526316,0.4072847682119205,0.7151200056975998,0.7073513344779148,0.18840974288931903,23.9,53.1,"3,822.27",2.45,2.23,3.94,457244,0.28005031680954157,398592,53248899,58652,13850603,178.54,Itally,Ugacof (U) Ltd
370,November,2022,0.29605263157894735,0.3973509933774834,0.6439000071219998,0.629311690338692,0.5539440483120176,23.0,67.28,"3,760.23",2.39,2.07,3.8,447162,0.2660734252702199,364875,45378404,82287,18760200,156.66,Itally,Ugacof (U) Ltd
371,December,2022,0.3026315789473684,0.38079470198675497,0.6439000071219998,0.629311690338692,0.4825156103918781,23.0,54.86,"3,690.86",2.37,2.04,3.62,418829,0.15164927320163996,331476,40551740,87353,18986350,157.19,Itally,Ugacof (U) Ltd
372,January,2023,0.26973684210526316,0.36423841059602646,0.5726800085463998,0.5512720461994693,0.04847201362718731,23.4,59.03,"3,693.61",2.27,2.0,3.62,494226,0.2812150577711517,412282,49567361,81944,1783581,156.95,Itally,Ugacof (U) Ltd
373,February,2023,0.3026315789473684,0.40066225165562913,0.6082900078341998,0.5902918682690808,0.1162247911595372,24.4,53.59,"3,685.72",2.3,2.0,3.37,478646,0.2750652254938502,373559,44751116,105087,21274878,174.77,Itally,Kawacom (U) Ltd
374,March,2023,0.30921052631578944,0.4205298013245033,0.5976070080478598,0.570781957234275,0.5432244422867172,23.2,56.61,"3,744.52",2.44,2.1,3.47,365613,0.30073611628773766,365613,46099324,122184,25443744,170.03,Itally,Ugacof (U) Ltd
375,April,2023,0.36184210526315785,0.44039735099337746,0.6189730076205399,0.5941938504760419,0.5795648259842843,22.9,65.75,"3,745.82",2.68,2.2,3.52,373610,0.24692508386134923,238636,31495658,134974,38494406,178.57,Itally,Ugacof (U) Ltd
376,May,2023,0.47368421052631576,0.48675496688741715,0.4836550103268997,0.6098017793038863,0.17528920683164403,22.5,50.7,"3,729.55",2.68,2.32,3.68,453169,0.3087495341036154,328151,45627901,125018,27631317,175.48,Itally,Ugacof (U) Ltd
377,June,2023,0.5394736842105263,0.5198675496688742,0.7151200056975998,0.7268612455127205,0.2091865492876024,22.1,36.97,"3,707.79",2.68,2.51,3.75,563832,0.38934960864703694,489597,73879133,74235,16683221,171.25,Itally,Ugacof (U) Ltd
378,July,2023,0.506578947368421,0.5033112582781457,0.6973150060536998,0.6878414234431092,0.056377771480392275,22.0,31.32,"3,661.23",2.27,2.63,3.5,645832,0.45657845695117405,586871,92589878,58961,12397949,158.88,Itally,Ugacof (U) Ltd
379,August,2023,0.506578947368421,0.5033112582781457,0.6973150060536998,0.6878414234431092,0.0741870829034795,21.6,30.91,"3,689.12",2.73,2.69,3.14,743517,0.5341502049944092,689261,111414543,54256,10222891,154.53,Itally,Ugacof (U) Ltd
380,September,2023,0.506578947368421,0.4966887417218543,0.6260950074780998,0.6098017793038863,0.30893222754678995,22.6,34.08,"3,738.02",2.73,2.73,3.11,577073,0.40719344017890424,543361,88090937,33712,6294174,153.13,Itally,Ugacof (U) Ltd
381,October,2023,0.493421052631579,0.48013245033112584,0.6260950074780998,0.6098017793038863,0.3479882338998508,23.6,49.52,"3,755.63",2.73,2.72,3.36,470080,0.3351192694744689,410113,66865376,59967,12097008,151.94,Itally,Kyagalanyi Coffee Ltd
382,November,2023,0.47368421052631576,0.5033112582781457,0.6439000071219998,0.629311690338692,0.7822830099633756,24.2,60.43,"3,782.03",2.77,2.62,3.36,425526,0.2967294073797988,338329,53116779,87197,17565685,161.53,Itally,Kyagalanyi Coffee Ltd
383,December,2023,0.513157894736842,0.5529801324503311,0.6973150060536998,0.6878414234431092,0.2332722857365317,24.2,54.27,"3,780.66",2.74,2.61,3.39,401336,0.2746459187476705,337026,52843493,64310,13096376,175.73,Itally,Louis Dreyfus Company
384,January,2024,0.5394736842105263,0.619205298013245,0.7151200056975998,0.7268612455127205,0.311622982982891,23.8,54.71,"3,805.03",2.96,2.82,3.71,481586,0.36610137905329854,403508,68167263,78078,17399152,176.41,Itally,Ugacof (U) Ltd
385,February,2024,0.6710526315789473,0.6688741721854304,0.7863400042731998,0.7853909786171376,0.238677848509458,25.3,53.83,"3,873.59",3.17,3.07,3.75,434582,0.3520778978755125,372407,68583029,62175,13981373,176.41,Itally,Olam Uganda Ltd
386,March,2024,0.6513157894736842,0.6854304635761589,0.7863400042731998,0.7853909786171376,0.1520125314805494,25.5,64.07,"3,895.78",3.27,3.13,3.67,329686,0.26905516213194186,244975,46011274,84711,18723744,176.41,Itally,Kyagalanyi (U) Ltd
387,April,2024,0.7368421052631579,0.7847682119205298,0.8753650024926999,0.882940533791166,0.46888674352728754,24.3,64.7,"3,822.69",3.62,3.53,3.85,390977,0.36251397689153936,290037,61489234,100940,23314795,176.41,Itally,Olam Uganda Ltd
388,May,2024,0.6907894736842105,0.6688741721854304,0.7863400042731998,0.7853909786171376,0.08628162194856771,21.6,64.04,"3,791.40",3.83,3.8,4.05,553529,0.5605199403652628,437693,107916091,79836,19384753,176.41,Itally,Ugacof (U) Ltd
389,June,2024,0.7236842105263158,0.7847682119205298,0.8753650024926999,0.8634306227563603,0.07727746678500283,22.5,68.36,"3,747.19",4.06,4.07,3.94,667037,0.7238632128214686,614486,149949090,52551,12415084,176.41,Itally,Ugacof (U) Ltd
390,July,2024,0.756578947368421,0.7682119205298013,0.8753650024926999,0.8244108006867489,0.23609818024195595,22.8,62.65,"3,705.85",4.27,4.27,4.23,821593,0.9480525531121877,722444,197997569,49149,12481044,176.41,Itally,Ugacof (U) Ltd
391,August,2024,0.8026315789473684,0.8013245033112583,0.8753650024926999,0.8634306227563603,0.17657575930775388,23.0,56.56,"3,723.65",4.41,4.42,4.3,837915,0.9999999999999999,785667,208138678,52248,13494978,176.41,Itally,Ugacof (U) Ltd
392,September,2024,0.8684210526315789,0.8178807947019867,0.8753650024926999,0.8634306227563603,0.1598164967979776,23.0,62.16,"3,711.31",4.53,4.53,4.53,532212,0.6416325009317928,504576,137195402,27636,7512674,176.41,Itally,Olam Uganda Ltd
393,October,2024,0.8355263157894737,0.8013245033112583,0.8575600028487999,0.8634306227563603,0.31799979411980644,23.1,76.18,"3,667.93",4.66,4.64,4.96,496820,0.6152161759224748,457853,127457821,38967,11589391,176.41,Itally,Ugacof (U) Ltd
394,November,2024,0.8355263157894737,0.8013245033112583,0.8575600028487999,0.8634306227563603,0.6663752697362065,23.3,74.96,"3,678.65",4.53,4.64,4.99,400536,0.47484159522922104,342982,91662754,57554,17248140,176.41,Itally,Ugacof (U) Ltd
395,December,2024,0.8355263157894737,0.8013245033112583,0.8575600028487999,0.8634306227563603,0.16846205442811832,23.2,64.41,"3,664.08",4.64,4.55,5.33,413079,0.4986954901229967,365853,99910582,47226,15115114,176.41,Itally,Ugacof (U) Ltd
396,January,2025,0.9013157894736842,0.8344370860927152,0.9109750017805,0.9804900889651944,0.11485915277257154,24.5,58.74,"3,688.96",4.47,4.65,5.4,550341,0.6965616846813268,485999,135665270,64342,20834040,310.12,Itally,Ugacof (U) Ltd
397,February,2025,0.9999999999999999,0.9999999999999999,0.9999999999999999,1.0,0.025175627947278904,23.6,50.24,"3,677.71",5.03,4.83,5.06,555756,0.7491147968691763,466691,135316273,89065,32358897,354.32,Itally,Ugacof (U) Ltd
